region,year,production,temp,rain,lat,lon
Алтайский край,2006,3518000.0,3.1047618,17.850813,52.6932243,82.6931424
Алтайский край,2007,4698310.0,4.821818,17.677519,52.6932243,82.6931424
Алтайский край,2008,3857490.0,3.9448154,15.80222,52.6932243,82.6931424
Алтайский край,2009,5627844.999999999,2.1699665,16.615139,52.6932243,82.6931424
Алтайский край,2010,4240800.0,1.0557429,13.7892,52.6932243,82.6931424
Алтайский край,2011,3919500.0,2.741483,12.137676,52.6932243,82.6931424
Алтайский край,2012,2516800.0,2.4900627,14.953271,52.6932243,82.6931424
Алтайский край,2013,4926100.0,4.122083,18.765938,52.6932243,82.6931424
Алтайский край,2014,3294900.0,2.879556,20.439487,52.6932243,82.6931424
Алтайский край,2015,3940400.0,4.479706,18.547407,52.6932243,82.6931424
Алтайский край,2016,4829700.0,3.54378,19.874725,52.6932243,82.6931424
Алтайский край,2017,4975500.0,3.962087,18.551964,52.6932243,82.6931424
Алтайский край,2018,5010700.0,1.8785782,18.146235,52.6932243,82.6931424
Алтайский край,2019,4591700.0,3.8274815,14.679196,52.6932243,82.6931424
Алтайский край,2020,3951100.0,5.393331,15.509272,52.6932243,82.6931424
Алтайский край,2021,5577400.0,3.835696,15.443617,52.6932243,82.6931424
Алтайский край,2022,5648400.0,3.5994797,10.189362,52.6932243,82.6931424
Алтайский край,2023,4500000.0,4.744044,9.476855,52.6932243,82.6931424
Амурская область,2006,233690.0,-2.393612,20.956722,52.8032368,128.437295
Амурская область,2007,361930.0,0.07116445,15.586603,52.8032368,128.437295
Амурская область,2008,272770.0,-0.051441193,21.753454,52.8032368,128.437295
Амурская область,2009,337801.8,-1.6270727,17.982126,52.8032368,128.437295
Амурская область,2010,130400.0,-1.07414,20.191818,52.8032368,128.437295
Амурская область,2011,338200.0,-0.2819532,14.073449,52.8032368,128.437295
Амурская область,2012,271400.0,-1.7174568,17.960884,52.8032368,128.437295
Амурская область,2013,172300.0,-1.2862841,27.728935,52.8032368,128.437295
Амурская область,2014,417700.0,-0.62842053,13.345283,52.8032368,128.437295
Амурская область,2015,351000.0,-0.10655848,16.415722,52.8032368,128.437295
Амурская область,2016,474700.0,-1.8824908,22.489946,52.8032368,128.437295
Амурская область,2017,395100.0,0.0039164224,16.678877,52.8032368,128.437295
Амурская область,2018,360300.0,-0.57861584,16.800772,52.8032368,128.437295
Амурская область,2019,361900.0,-1.4724833,23.085552,52.8032368,128.437295
Амурская область,2020,418300.0,-0.14882405,20.974438,52.8032368,128.437295
Амурская область,2021,426000.0,-0.55932236,28.862831,52.8032368,128.437295
Амурская область,2022,446800.0,-0.45065054,16.470413,52.8032368,128.437295
Амурская область,2023,616300.0,-0.7468427,9.331891,52.8032368,128.437295
Архангельская область,2006,3700.0,1.1343842,24.399189,63.5589686,43.1221646
Архангельская область,2007,5460.0,2.3346748,25.040201,63.5589686,43.1221646
Архангельская область,2008,2460.0,2.09081,28.675356,63.5589686,43.1221646
Архангельская область,2009,3046.2,1.0376434,24.048695,63.5589686,43.1221646
Архангельская область,2010,3400.0,0.7204564,21.583662,63.5589686,43.1221646
Архангельская область,2011,7100.0,2.154082,22.83452,63.5589686,43.1221646
Архангельская область,2012,3700.0,0.9658101,24.130524,63.5589686,43.1221646
Архангельская область,2013,3600.0,2.4498825,23.056803,63.5589686,43.1221646
Архангельская область,2014,5600.0,1.8994141,23.82647,63.5589686,43.1221646
Архангельская область,2015,5100.0,2.5903828,24.54535,63.5589686,43.1221646
Архангельская область,2016,4600.0,2.7039363,21.43349,63.5589686,43.1221646
Астраханская область,2006,38980.00000000001,10.733505,7.6604533,47.1878186,47.608851
Астраханская область,2007,29630.0,11.520061,8.429013,47.1878186,47.608851
Астраханская область,2008,40180.0,10.700836,8.276806,47.1878186,47.608851
Астраханская область,2009,48073.4,10.676315,8.668476,47.1878186,47.608851
Астраханская область,2010,43600.0,12.275307,8.4214735,47.1878186,47.608851
Астраханская область,2011,45600.0,10.239204,9.048434,47.1878186,47.608851
Астраханская область,2012,31800.0,11.0346575,6.675959,47.1878186,47.608851
Астраханская область,2013,25300.0,11.705579,8.584831,47.1878186,47.608851
Астраханская область,2014,28800.0,10.919434,6.4992795,47.1878186,47.608851
Астраханская область,2015,30800.0,11.82964,7.602043,47.1878186,47.608851
Астраханская область,2016,29200.0,11.518064,9.923313,47.1878186,47.608851
Астраханская область,2017,38800.0,11.471852,8.576779,47.1878186,47.608851
Астраханская область,2018,35400.0,11.117673,7.30865,47.1878186,47.608851
Астраханская область,2019,40900.0,11.707039,7.3677483,47.1878186,47.608851
Астраханская область,2020,46800.0,12.463155,5.3302364,47.1878186,47.608851
Астраханская область,2021,63000.0,12.240807,10.714618,47.1878186,47.608851
Белгородская область,2006,1645900.0,6.962509,20.995413,50.7080119,37.5837615
Белгородская область,2007,1924230.0,8.588908,21.012455,50.7080119,37.5837615
Белгородская область,2008,3262910.0,8.238109,16.600676,50.7080119,37.5837615
Белгородская область,2009,2384703.9,8.220749,18.481613,50.7080119,37.5837615
Белгородская область,2010,1031800.0,8.675697,20.09973,50.7080119,37.5837615
Белгородская область,2011,2354000.0,7.104439,18.305893,50.7080119,37.5837615
Белгородская область,2012,2498400.0,7.991526,21.880634,50.7080119,37.5837615
Белгородская область,2013,3015000.0,8.399753,20.777126,50.7080119,37.5837615
Белгородская область,2014,3524800.0,8.043945,16.097818,50.7080119,37.5837615
Белгородская область,2015,3129700.0,8.568736,19.451408,50.7080119,37.5837615
Белгородская область,2016,3505600.0,8.045733,25.187286,50.7080119,37.5837615
Белгородская область,2017,3584800.0,8.292653,18.914095,50.7080119,37.5837615
Белгородская область,2018,3385800.0,7.629392,21.433409,50.7080119,37.5837615
Белгородская область,2019,3473100.0,9.019214,18.923933,50.7080119,37.5837615
Белгородская область,2020,3907600.0,9.491638,16.4637,50.7080119,37.5837615
Белгородская область,2021,3063700.0,8.319095,20.367867,50.7080119,37.5837615
Белгородская область,2022,4086500.0,8.227898,19.286268,50.7080119,37.5837615
Белгородская область,2023,3656200.0,8.80394,12.807672,50.7080119,37.5837615
Брянская область,2006,340370.0,6.1374764,27.77682,52.8873315,33.415853
Брянская область,2007,429900.0,7.6216226,21.154919,52.8873315,33.415853
Брянская область,2008,552020.0,7.8172097,23.425938,52.8873315,33.415853
Брянская область,2009,608740.0,7.143112,24.10754,52.8873315,33.415853
Брянская область,2010,381100.0,7.340248,23.217834,52.8873315,33.415853
Брянская область,2011,539200.0,6.71007,24.595741,52.8873315,33.415853
Брянская область,2012,585800.0,6.7332253,27.600565,52.8873315,33.415853
Брянская область,2013,672800.0,7.2827277,23.12786,52.8873315,33.415853
Брянская область,2014,893800.0,7.670736,15.80919,52.8873315,33.415853
Брянская область,2015,932400.0,8.394908,19.093067,52.8873315,33.415853
Брянская область,2016,1439100.0,7.5361304,23.551296,52.8873315,33.415853
Брянская область,2017,1710200.0,7.6899514,20.935379,52.8873315,33.415853
Брянская область,2018,1694900.0,7.186358,18.74968,52.8873315,33.415853
Брянская область,2019,1701100.0,8.476082,18.369276,52.8873315,33.415853
Брянская область,2020,2020700.0,8.958435,22.044333,52.8873315,33.415853
Брянская область,2021,1990400.0,6.8330917,26.772303,52.8873315,33.415853
Брянская область,2022,1876500.0,7.1919274,26.445698,52.8873315,33.415853
Брянская область,2023,2078900.0,8.254298,12.921685,52.8873315,33.415853
Владимирская область,2006,166630.0,4.8677826,23.78731,56.0503336,40.6561633
Владимирская область,2007,173490.0,6.398478,20.958088,56.0503336,40.6561633
Владимирская область,2008,178040.0,6.7338767,26.836082,56.0503336,40.6561633
Владимирская область,2009,194288.6,5.6691537,20.830185,56.0503336,40.6561633
Владимирская область,2010,110200.0,5.880287,19.237236,56.0503336,40.6561633
Владимирская область,2011,164100.0,5.543566,19.551025,56.0503336,40.6561633
Владимирская область,2012,179800.0,5.2265525,25.339298,56.0503336,40.6561633
Владимирская область,2013,106200.0,6.05942,26.74884,56.0503336,40.6561633
Владимирская область,2014,188500.0,6.2062173,18.896868,56.0503336,40.6561633
Владимирская область,2015,217900.0,6.506073,19.090837,56.0503336,40.6561633
Владимирская область,2016,203300.0,6.076658,23.212198,56.0503336,40.6561633
Владимирская область,2017,222400.0,5.51531,25.733202,56.0503336,40.6561633
Владимирская область,2018,165600.0,5.7708306,16.125757,56.0503336,40.6561633
Владимирская область,2019,174300.0,6.7423577,22.241737,56.0503336,40.6561633
Владимирская область,2020,249400.0,7.2767944,19.3977,56.0503336,40.6561633
Владимирская область,2021,178600.0,5.7061386,23.931347,56.0503336,40.6561633
Владимирская область,2022,216400.0,6.1172204,15.892275,56.0503336,40.6561633
Владимирская область,2023,295100.0,6.4292655,11.868166,56.0503336,40.6561633
Волгоградская область,2006,3334740.0000000005,8.204697,15.083839,49.6048339,44.2903582
Волгоградская область,2007,2773930.0,9.648152,14.919683,49.6048339,44.2903582
Волгоградская область,2008,5183180.0,9.13329,11.182033,49.6048339,44.2903582
Волгоградская область,2009,3317109.7,8.86349,12.751104,49.6048339,44.2903582
Волгоградская область,2010,1498700.0,10.060463,13.347469,49.6048339,44.2903582
Волгоградская область,2011,2674900.0,7.962349,13.633372,49.6048339,44.2903582
Волгоградская область,2012,2422700.0,8.975902,12.628369,49.6048339,44.2903582
Волгоградская область,2013,3088500.0,9.472669,17.189909,49.6048339,44.2903582
Волгоградская область,2014,3913800.0,8.504558,12.48378,49.6048339,44.2903582
Волгоградская область,2015,2920900.0,9.739797,12.44869,49.6048339,44.2903582
Волгоградская область,2016,4524400.0,9.150876,19.307884,49.6048339,44.2903582
Волгоградская область,2017,5651200.0,9.294769,14.88101,49.6048339,44.2903582
Волгоградская область,2018,3706800.0,8.700192,13.692777,49.6048339,44.2903582
Волгоградская область,2019,4494800.0,9.400398,13.354856,49.6048339,44.2903582
Волгоградская область,2020,5110100.0,10.110454,9.538459,49.6048339,44.2903582
Волгоградская область,2021,4126100.000000001,9.636477,16.854935,49.6048339,44.2903582
Волгоградская область,2022,7008500.0,9.543002,13.440319,49.6048339,44.2903582
Волгоградская область,2023,6373100.0,10.216537,7.4941745,49.6048339,44.2903582
Вологодская область,2006,195000.0,3.0938568,24.78732,60.0391461,43.1215213
Вологодская область,2007,225280.0,3.899292,25.441467,60.0391461,43.1215213
Вологодская область,2008,242160.0,4.3248596,26.086145,60.0391461,43.1215213
Вологодская область,2009,238221.6,3.260788,24.634117,60.0391461,43.1215213
Вологодская область,2010,153500.0,2.6815567,21.925955,60.0391461,43.1215213
Вологодская область,2011,245200.0,3.486276,22.611294,60.0391461,43.1215213
Вологодская область,2012,212100.0,2.616038,25.096178,60.0391461,43.1215213
Вологодская область,2013,166300.0,3.994316,19.871449,60.0391461,43.1215213
Вологодская область,2014,231800.0,3.8242188,19.181204,60.0391461,43.1215213
Вологодская область,2015,252700.0,4.3962097,24.456478,60.0391461,43.1215213
Вологодская область,2016,222500.0,4.189776,21.963108,60.0391461,43.1215213
Вологодская область,2017,139200.0,3.3183696,28.933151,60.0391461,43.1215213
Вологодская область,2018,163000.0,3.4068985,24.397213,60.0391461,43.1215213
Вологодская область,2019,192700.0,4.0468826,28.258856,60.0391461,43.1215213
Вологодская область,2020,143300.0,4.8225303,26.6929,60.0391461,43.1215213
Вологодская область,2021,108800.0,3.310468,22.361774,60.0391461,43.1215213
Вологодская область,2022,178500.0,3.8432949,19.605696,60.0391461,43.1215213
Вологодская область,2023,210700.0,4.107,12.669647,60.0391461,43.1215213
Воронежская область,2006,2055060.0,7.1169686,21.683727,50.9800393,40.1506507
Воронежская область,2007,2261250.0,8.848999,17.348759,50.9800393,40.1506507
Воронежская область,2008,4528610.0,8.488922,16.195238,50.9800393,40.1506507
Воронежская область,2009,3473793.6999999997,8.311081,15.544886,50.9800393,40.1506507
Воронежская область,2010,854200.0,8.951901,17.532557,50.9800393,40.1506507
Воронежская область,2011,3047500.0,7.090116,18.494295,50.9800393,40.1506507
Воронежская область,2012,3111300.0,8.123036,22.06798,50.9800393,40.1506507
Воронежская область,2013,3814600.0,8.688001,18.827183,50.9800393,40.1506507
Воронежская область,2014,4472700.0,8.185872,14.610816,50.9800393,40.1506507
Воронежская область,2015,4253700.0,8.871307,17.038174,50.9800393,40.1506507
Воронежская область,2016,4817300.0,8.461911,22.533756,50.9800393,40.1506507
Воронежская область,2017,5663900.0,8.334157,20.39193,50.9800393,40.1506507
Воронежская область,2018,4764100.0,7.8151016,18.679405,50.9800393,40.1506507
Воронежская область,2019,5178000.0,9.050789,17.272812,50.9800393,40.1506507
Воронежская область,2020,6167200.0,9.7803755,14.09013,50.9800393,40.1506507
Воронежская область,2021,4294200.0,8.769452,19.177334,50.9800393,40.1506507
Воронежская область,2022,6906700.0,8.464226,20.648039,50.9800393,40.1506507
Воронежская область,2023,6280600.0,8.837631,12.303019,50.9800393,40.1506507
Забайкальский край,2006,185387.0,-1.4603437,11.812357,52.248521,115.956325
Забайкальский край,2007,168200.0,1.3138415,11.719614,52.248521,115.956325
Забайкальский край,2008,212310.0,0.48420334,16.953835,52.248521,115.956325
Забайкальский край,2009,268506.0,-1.3627497,13.034025,52.248521,115.956325
Забайкальский край,2010,138300.0,-1.6309433,10.318533,52.248521,115.956325
Забайкальский край,2011,114000.0,0.053984325,10.875213,52.248521,115.956325
Забайкальский край,2012,213200.0,-1.9991951,15.392424,52.248521,115.956325
Забайкальский край,2013,167300.0,-1.0084509,13.441955,52.248521,115.956325
Забайкальский край,2014,211200.0,0.33267975,10.036621,52.248521,115.956325
Забайкальский край,2015,62800.0,0.5448087,11.1778,52.248521,115.956325
Забайкальский край,2016,80100.0,-0.67383194,14.817466,52.248521,115.956325
Забайкальский край,2017,108200.0,0.09620158,11.984672,52.248521,115.956325
Забайкальский край,2018,177100.0,-0.013837178,15.748556,52.248521,115.956325
Забайкальский край,2019,109700.0,0.21257527,13.347093,52.248521,115.956325
Забайкальский край,2020,110600.0,1.2356161,13.865957,52.248521,115.956325
Забайкальский край,2021,162000.0,-0.093990326,19.102951,52.248521,115.956325
Забайкальский край,2022,171700.0,-0.43502426,13.23152,52.248521,115.956325
Забайкальский край,2023,174000.0,0.06744766,6.502036,52.248521,115.956325
Ивановская область,2006,80490.0,4.3502045,22.74235,56.9167446,41.4352137
Ивановская область,2007,111060.0,5.766317,20.667982,56.9167446,41.4352137
Ивановская область,2008,100940.0,6.15152,28.167568,56.9167446,41.4352137
Ивановская область,2009,130348.4,5.1675262,20.72046,56.9167446,41.4352137
Ивановская область,2010,81800.0,5.020424,20.66198,56.9167446,41.4352137
Ивановская область,2011,102800.0,4.9301224,20.118872,56.9167446,41.4352137
Ивановская область,2012,124700.0,4.4829,27.649866,56.9167446,41.4352137
Ивановская область,2013,86600.0,5.463392,24.420757,56.9167446,41.4352137
Ивановская область,2014,131100.0,5.6940103,18.039074,56.9167446,41.4352137
Ивановская область,2015,142200.0,5.960337,20.168789,56.9167446,41.4352137
Ивановская область,2016,126300.0,5.4830704,24.287876,56.9167446,41.4352137
Ивановская область,2017,129200.0,4.9541116,25.418736,56.9167446,41.4352137
Ивановская область,2018,113800.0,5.0532203,19.031506,56.9167446,41.4352137
Ивановская область,2019,116500.0,6.0861077,22.791023,56.9167446,41.4352137
Ивановская область,2020,149000.0,6.650004,20.237389,56.9167446,41.4352137
Ивановская область,2021,105400.0,5.0712104,24.28253,56.9167446,41.4352137
Ивановская область,2022,137600.0,5.5167975,14.777686,56.9167446,41.4352137
Ивановская область,2023,192300.0,5.7484384,11.964675,56.9167446,41.4352137
Иркутская область,2006,571290.0,-3.0474205,23.13078,56.6370122,104.719221
Иркутская область,2007,753250.0,0.29659018,18.350794,56.6370122,104.719221
Иркутская область,2008,757820.0,-1.4713631,22.468077,56.6370122,104.719221
Иркутская область,2009,687795.7999999999,-3.7673733,20.2501,56.6370122,104.719221
Иркутская область,2010,554300.0,-4.1490097,18.51654,56.6370122,104.719221
Иркутская область,2011,573400.0,-1.0619011,16.243013,56.6370122,104.719221
Иркутская область,2012,629900.0,-3.361988,18.176012,56.6370122,104.719221
Иркутская область,2013,793700.0,-1.9752477,17.094751,56.6370122,104.719221
Иркутская область,2014,857600.0,-1.213056,18.230688,56.6370122,104.719221
Иркутская область,2015,551700.0,0.04269409,16.66359,56.6370122,104.719221
Иркутская область,2016,771900.0,-1.6852239,13.344232,56.6370122,104.719221
Иркутская область,2017,871600.0,-0.9757385,17.518646,56.6370122,104.719221
Иркутская область,2018,867700.0,-1.9392929,16.770813,56.6370122,104.719221
Иркутская область,2019,779200.0,-0.8561096,15.497196,56.6370122,104.719221
Иркутская область,2020,865100.0,0.6141968,17.632143,56.6370122,104.719221
Иркутская область,2021,917800.0,-1.7836062,14.444982,56.6370122,104.719221
Иркутская область,2022,919800.0,-1.7104149,20.816092,56.6370122,104.719221
Иркутская область,2023,818600.0,-1.2372398,10.435133,56.6370122,104.719221
Кабардино-Балкарская Республика,2006,435480.0,4.8908944,64.44455,43.4428286,43.4204809
Кабардино-Балкарская Республика,2007,470630.0,4.878947,53.525127,43.4428286,43.4204809
Кабардино-Балкарская Республика,2008,671710.0,4.919912,61.744183,43.4428286,43.4204809
Кабардино-Балкарская Республика,2009,581654.9,5.05278,61.49843,43.4428286,43.4204809
Кабардино-Балкарская Республика,2010,645100.0,6.945066,55.754223,43.4428286,43.4204809
Кабардино-Балкарская Республика,2011,739900.0,4.1391068,63.324135,43.4428286,43.4204809
Кабардино-Балкарская Республика,2012,817500.0,5.2748923,50.037556,43.4428286,43.4204809
Кабардино-Балкарская Республика,2013,1077800.0,5.5024543,60.82185,43.4428286,43.4204809
Кабардино-Балкарская Республика,2014,938200.0,5.6206055,57.663998,43.4428286,43.4204809
Кабардино-Балкарская Республика,2015,947500.0,5.9575706,52.882793,43.4428286,43.4204809
Кабардино-Балкарская Республика,2016,1150300.0,5.176918,69.01523,43.4428286,43.4204809
Кабардино-Балкарская Республика,2017,1159200.0,5.538096,59.013733,43.4428286,43.4204809
Кабардино-Балкарская Республика,2018,1128100.0,6.5211563,52.290234,43.4428286,43.4204809
Кабардино-Балкарская Республика,2019,1136100.0,5.967781,46.715546,43.4428286,43.4204809
Кабардино-Балкарская Республика,2020,1193300.0,6.0142617,42.30636,43.4428286,43.4204809
Кабардино-Балкарская Республика,2021,1286400.0,5.5826035,58.889797,43.4428286,43.4204809
Кабардино-Балкарская Республика,2022,1247700.0,5.4801764,41.053192,43.4428286,43.4204809
Кабардино-Балкарская Республика,2023,1421100.0,6.430893,27.737816,43.4428286,43.4204809
Калининградская область,2006,142600.0,8.657659,20.84053,54.7293041,21.1489473
Калининградская область,2007,154910.0,9.058146,28.152357,54.7293041,21.1489473
Калининградская область,2008,227440.0,9.264638,25.293953,54.7293041,21.1489473
Калининградская область,2009,266024.1,8.351608,23.69275,54.7293041,21.1489473
Калининградская область,2010,186300.0,7.1628394,25.649593,54.7293041,21.1489473
Калининградская область,2011,156500.0,8.680448,24.430761,54.7293041,21.1489473
Калининградская область,2012,222100.0,7.833323,28.974667,54.7293041,21.1489473
Калининградская область,2013,331900.0,8.555188,20.985355,54.7293041,21.1489473
Калининградская область,2014,429200.0,9.281575,21.115517,54.7293041,21.1489473
Калининградская область,2015,554800.0,9.496796,21.974213,54.7293041,21.1489473
Калининградская область,2016,399900.0,9.124347,28.33334,54.7293041,21.1489473
Калининградская область,2017,394300.0,8.78777,34.430504,54.7293041,21.1489473
Калининградская область,2018,401700.0,9.617999,20.011332,54.7293041,21.1489473
Калининградская область,2019,680400.0,10.036629,24.703848,54.7293041,21.1489473
Калининградская область,2020,718600.0,10.272075,24.227472,54.7293041,21.1489473
Калининградская область,2021,714200.0,8.558515,24.22974,54.7293041,21.1489473
Калининградская область,2022,688800.0,9.271029,19.131496,54.7293041,21.1489473
Калининградская область,2023,672200.0,9.853908,12.967082,54.7293041,21.1489473
Калужская область,2006,102080.0,4.978948,26.905766,54.4382773,35.5272854
Калужская область,2007,134280.0,6.4497476,22.750517,54.4382773,35.5272854
Калужская область,2008,190520.0,6.923004,24.5478,54.4382773,35.5272854
Калужская область,2009,196786.9,5.8792777,23.364471,54.4382773,35.5272854
Калужская область,2010,138800.0,6.174558,20.552732,54.4382773,35.5272854
Калужская область,2011,148300.0,5.8249793,23.80051,54.4382773,35.5272854
Калужская область,2012,165700.0,5.2740784,28.329485,54.4382773,35.5272854
Калужская область,2013,105400.0,5.897799,28.446775,54.4382773,35.5272854
Калужская область,2014,140500.0,6.5291343,15.043114,54.4382773,35.5272854
Калужская область,2015,209200.0,6.9697776,21.088936,54.4382773,35.5272854
Калужская область,2016,155900.0,6.06266,26.197445,54.4382773,35.5272854
Калужская область,2017,218700.0,6.167002,21.955944,54.4382773,35.5272854
Калужская область,2018,191400.0,6.0120416,16.65681,54.4382773,35.5272854
Калужская область,2019,241600.0,7.3398514,20.32375,54.4382773,35.5272854
Калужская область,2020,278900.0,7.828715,24.568583,54.4382773,35.5272854
Калужская область,2021,199000.0,5.722252,25.733387,54.4382773,35.5272854
Калужская область,2022,261300.0,5.934603,23.23513,54.4382773,35.5272854
Калужская область,2023,261000.0,6.7381845,14.460346,54.4382773,35.5272854
Камчатский край,2006,316.0,-4.8939376,28.533993,57.1914882,160.0383819
Камчатский край,2007,290.0,-4.413208,36.90733,57.1914882,160.0383819
Камчатский край,2008,210.0,-3.650074,35.52641,57.1914882,160.0383819
Камчатский край,2009,82.6,-4.7789283,27.820969,57.1914882,160.0383819
Камчатский край,2010,400.0,-4.6779838,32.347656,57.1914882,160.0383819
Камчатский край,2011,100.0,-4.9297395,36.947105,57.1914882,160.0383819
Камчатский край,2012,100.0,-3.9646924,41.69874,57.1914882,160.0383819
Камчатский край,2013,100.0,-3.9394405,33.301105,57.1914882,160.0383819
Камчатский край,2014,200.0,-3.563966,29.949223,57.1914882,160.0383819
Камчатский край,2015,100.0,-4.7551575,31.311771,57.1914882,160.0383819
Камчатский край,2016,300.0,-4.584638,30.00554,57.1914882,160.0383819
Камчатский край,2017,200.0,-3.2960522,34.07942,57.1914882,160.0383819
Камчатский край,2018,100.0,-3.6285832,40.708485,57.1914882,160.0383819
Камчатский край,2019,100.0,-4.5315666,33.744072,57.1914882,160.0383819
Камчатский край,2020,0.0,-4.164612,30.41082,57.1914882,160.0383819
Камчатский край,2021,100.0,-4.2736793,40.18668,57.1914882,160.0383819
Камчатский край,2022,300.0,-2.8782222,35.580162,57.1914882,160.0383819
Камчатский край,2023,1000.0,-4.19655,18.838863,57.1914882,160.0383819
Карачаево-Черкесская Республика,2006,90700.0,4.3715262,65.56978,43.7368326,41.7267991
Карачаево-Черкесская Республика,2007,127900.0,4.1597085,49.4739,43.7368326,41.7267991
Карачаево-Черкесская Республика,2008,142160.0,4.094879,66.191826,43.7368326,41.7267991
Карачаево-Черкесская Республика,2009,162443.0,4.5422006,57.519146,43.7368326,41.7267991
Карачаево-Черкесская Республика,2010,140500.0,6.664467,55.97869,43.7368326,41.7267991
Карачаево-Черкесская Республика,2011,197700.0,3.604276,55.592384,43.7368326,41.7267991
Карачаево-Черкесская Республика,2012,193800.0,4.855784,54.190853,43.7368326,41.7267991
Карачаево-Черкесская Республика,2013,346300.0,4.892916,55.55072,43.7368326,41.7267991
Карачаево-Черкесская Республика,2014,299000.0,5.6350913,62.705124,43.7368326,41.7267991
Карачаево-Черкесская Республика,2015,390600.0,5.2910666,57.51269,43.7368326,41.7267991
Карачаево-Черкесская Республика,2016,471400.0,4.760414,60.23537,43.7368326,41.7267991
Карачаево-Черкесская Республика,2017,450100.0,4.980967,59.313435,43.7368326,41.7267991
Карачаево-Черкесская Республика,2018,437900.0,6.1839166,51.704304,43.7368326,41.7267991
Карачаево-Черкесская Республика,2019,493900.0,5.542,51.899292,43.7368326,41.7267991
Карачаево-Черкесская Республика,2020,353200.0,5.4574585,49.34635,43.7368326,41.7267991
Карачаево-Черкесская Республика,2021,406200.0,5.1717963,66.76112,43.7368326,41.7267991
Карачаево-Черкесская Республика,2022,409700.0,5.2617517,44.840824,43.7368326,41.7267991
Карачаево-Черкесская Республика,2023,566400.0,6.169825,32.98519,43.7368326,41.7267991
Кемеровская область,2006,1108900.0,1.5217539,36.31172,54.5335781,87.342861
Кемеровская область,2007,1455260.0,3.3704834,34.174904,54.5335781,87.342861
Кемеровская область,2008,1467460.0,2.2810783,33.15101,54.5335781,87.342861
Кемеровская область,2009,1570864.9,0.67126846,39.440582,54.5335781,87.342861
